Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
87,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
88,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
89,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
90,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
91,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
92,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
93,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
94,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
95,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
96,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
97,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
98,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
99,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
100,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
101,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
102,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
103,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
104,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
105,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
106,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
107,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
108,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
109,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
110,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
111,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
112,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
113,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
114,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
115,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
116,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
117,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
118,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
119,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
120,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
121,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
122,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
123,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
124,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
125,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
126,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
127,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
128,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
129,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
130,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
131,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
132,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
133,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
134,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
135,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
136,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
137,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
138,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
139,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
140,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
141,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
142,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
143,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
144,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
145,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
146,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
147,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
148,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
149,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
150,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
151,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
152,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
153,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
154,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
155,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
156,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
157,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
158,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
159,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
160,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
161,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
162,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
163,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
164,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
165,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
166,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
167,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
168,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
169,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
170,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
171,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
172,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
173,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
174,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
175,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
176,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
177,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
178,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
179,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
180,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
181,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
182,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
183,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
184,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
185,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
186,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
187,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
188,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
189,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
190,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
191,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
192,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
193,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
194,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
195,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
196,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
197,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
198,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
199,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
200,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
201,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
202,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
203,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
204,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
205,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
206,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
207,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
208,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
209,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
210,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
211,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
212,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
213,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
214,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
215,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
216,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
217,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
218,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
219,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
220,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
221,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
222,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
223,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
224,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
225,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
226,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
227,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
228,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
229,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
230,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
231,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
232,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
233,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
234,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
235,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
236,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
237,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
238,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
239,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
240,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
241,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
242,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
243,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
244,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
245,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
246,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
247,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
248,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
249,1,1,68,0,NOTHING,false,0,5,1,0,0,,,1,0,-7
