Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
137,2,2,800,3,HIT_MUD,false,0,2,0,6,0,,,9,7,102
138,2,2,806,6,ACCELERATING,false,0,2,0,6,1,,,9,7,106
139,2,2,814,8,ACCELERATING,false,0,2,0,6,1,,,9,8,110
140,2,2,820,6,DECELERATING,false,0,2,0,6,1,,,9,8,110
141,2,2,823,3,HIT_MUD,false,0,3,0,6,1,,,9,8,107
142,2,2,823,3,FIXED_CAR,false,0,1,0,6,1,,,9,8,107
143,2,2,829,6,ACCELERATING,false,0,1,0,6,1,,,9,8,107
144,2,2,837,8,ACCELERATING,false,0,1,0,6,1,,,9,9,111
145,2,2,846,9,ACCELERATING,false,0,1,0,6,1,,,9,9,111
146,2,2,855,9,USED_LIZARD,false,0,1,0,6,0,,,9,9,111
147,2,3,863,9,TURNING_RIGHT,false,0,1,0,6,0,,,9,9,111
148,2,3,872,9,ACCELERATING,false,0,1,0,6,0,,,9,9,111
149,2,3,881,9,ACCELERATING,false,0,1,0,6,0,,,9,9,111
150,2,3,890,9,USED_OIL,false,0,1,0,5,0,,,9,9,115
151,2,4,898,9,TURNING_RIGHT,false,0,1,1,5,0,,,9,9,119
152,2,4,906,8,DECELERATING,false,0,1,1,5,0,,,9,9,119
153,2,4,915,8,HIT_MUD,false,0,2,0,5,0,,,9,9,120
154,2,4,923,8,ACCELERATING,false,0,2,0,5,0,,,9,9,120
155,2,4,931,8,ACCELERATING,false,0,2,0,5,1,,,10,9,128
156,2,4,939,8,ACCELERATING,false,0,2,1,5,1,,,10,10,136
157,2,4,947,8,USED_BOOST,true,5,2,1,5,1,,,10,10,144
158,2,4,955,8,USED_BOOST,true,5,2,0,5,1,,,10,10,148
159,2,4,963,8,ACCELERATING,true,4,2,0,5,1,,,10,11,152
160,2,4,971,6,HIT_MUD,false,0,3,0,5,1,,,10,11,149
161,2,4,971,6,FIXED_CAR,false,0,1,0,5,1,,,10,11,149
162,2,4,979,8,ACCELERATING,false,0,1,0,5,1,,,10,11,149
163,2,4,988,8,HIT_MUD,false,0,2,0,5,1,,,10,11,146
164,2,4,996,8,ACCELERATING,false,0,2,0,5,1,,,10,11,146
165,2,4,1002,3,HIT_MUD,false,0,3,0,5,1,,,10,11,143
166,2,4,1002,3,FIXED_CAR,false,0,1,0,5,1,,,10,11,143
167,2,4,1008,6,ACCELERATING,false,0,1,0,5,1,,,10,11,143
168,2,4,1011,3,DECELERATING,false,0,1,0,5,1,,,10,11,143
169,2,3,1013,3,TURNING_LEFT,false,0,1,0,5,2,,,10,11,147
170,2,3,1019,6,ACCELERATING,false,0,1,0,5,2,,,10,11,147
171,2,3,1022,3,HIT_MUD,false,0,2,0,5,2,,,10,11,144
172,2,2,1024,3,TURNING_LEFT,false,0,2,0,5,2,,,10,11,144
173,2,2,1030,6,ACCELERATING,false,0,2,0,5,2,,,10,11,144
174,2,2,1038,6,HIT_MUD,false,0,3,0,5,2,,,10,11,141
175,2,2,1038,6,FIXED_CAR,false,0,1,0,5,2,,,10,11,141
176,2,2,1046,8,ACCELERATING,false,0,1,0,5,2,,,11,11,145
177,2,2,1052,3,HIT_MUD,false,0,2,0,5,2,,,11,11,142
178,2,2,1058,6,ACCELERATING,false,0,2,0,5,2,,,11,11,142
179,2,2,1066,8,ACCELERATING,false,0,2,0,5,2,,,12,11,146
180,2,2,1072,6,DECELERATING,false,0,2,0,5,2,,,12,11,146
181,2,2,1080,8,ACCELERATING,false,0,2,0,5,2,,,12,11,146
182,2,2,1088,8,ACCELERATING,false,0,2,1,5,3,,,12,11,154
183,2,2,1096,6,HIT_MUD,false,0,3,0,5,3,,,12,11,155
184,2,2,1096,6,FIXED_CAR,false,0,1,0,5,3,,,12,11,155
185,2,2,1104,8,ACCELERATING,false,0,1,1,5,3,,,12,11,159
186,2,2,1113,9,USED_BOOST,true,5,1,0,5,3,,,12,11,163
187,2,2,1122,9,USED_LIZARD,true,4,1,0,5,2,,,12,11,163
188,2,2,1131,9,USED_LIZARD,true,3,1,1,5,1,,,12,11,167
189,2,2,1140,9,USED_LIZARD,true,2,1,1,5,0,,,12,11,167
