Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
114,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
115,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
116,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
117,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
118,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
119,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
120,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
121,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
122,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
123,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
124,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
125,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
126,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
127,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
128,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
129,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
130,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
131,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
132,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
133,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
134,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
135,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
136,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
137,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
138,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
139,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
140,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
141,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
142,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
143,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
144,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
145,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
146,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
147,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
148,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
149,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
150,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
151,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
152,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
153,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
154,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
155,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
156,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
157,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
158,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
159,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
160,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
161,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
162,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
163,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
164,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
165,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
166,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
167,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
168,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
169,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
170,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
171,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
172,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
173,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
174,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
175,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
176,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
177,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
178,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
179,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
180,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
181,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
182,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
183,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
184,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
185,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
186,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
187,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
188,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
189,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
190,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
191,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
192,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
193,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
194,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
195,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
196,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
197,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
198,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
199,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
200,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
201,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
202,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
203,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
204,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
205,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
206,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
207,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
208,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
209,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
210,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
211,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
212,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
213,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
214,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
215,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
216,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
217,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
218,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
219,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
220,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
221,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
222,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
223,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
224,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
225,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
226,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
227,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
228,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
229,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
230,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
231,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
232,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
233,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
234,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
235,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
236,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
237,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
238,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
239,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
240,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
241,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
242,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
243,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
244,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
245,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
246,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
247,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
248,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
249,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
250,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
251,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
252,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
253,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
254,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
255,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
256,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
257,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
258,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
259,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
260,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
261,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
262,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
263,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
264,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
265,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
266,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
267,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
268,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
269,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
270,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
271,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
272,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
273,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
274,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
275,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
276,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
277,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
278,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
279,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
280,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
281,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
282,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
283,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
284,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
285,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
286,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
287,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
288,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
289,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
290,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
291,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
292,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
293,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
294,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
295,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
296,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
297,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
298,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
299,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
300,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
301,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
302,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
303,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
304,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
305,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
306,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
307,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
308,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
309,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
310,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
311,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
312,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
313,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
314,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
315,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
316,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
317,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
318,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
319,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
320,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
321,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
322,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
323,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
324,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
325,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
326,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
327,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
328,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
329,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
330,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
331,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
332,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
333,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
334,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
335,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
336,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
337,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
338,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
339,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
340,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
341,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
342,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
343,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
344,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
345,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
346,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
347,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
348,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
349,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
350,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
351,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
352,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
353,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
354,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
355,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
356,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
357,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
358,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
359,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
360,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
361,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
362,2,4,299,3,ACCELERATING,false,0,4,0,4,0,,,3,4,10
