Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
81,1,4,590,9,ACCELERATING,true,4,1,0,5,2,2,429,0,6,97
82,1,4,599,9,USED_LIZARD,true,3,1,0,5,1,2,429,0,6,97
83,1,4,608,9,ACCELERATING,true,2,1,0,5,1,2,429,0,6,97
84,1,4,617,9,ACCELERATING,true,1,1,0,5,1,2,429,0,6,97
85,1,4,626,9,ACCELERATING,false,0,1,0,5,1,2,429,0,6,97
86,1,4,635,8,HIT_MUD,false,0,2,0,5,0,2,429,0,6,94
87,1,4,635,8,FIXED_CAR,false,0,0,0,5,0,2,429,0,6,94
88,1,4,644,9,ACCELERATING,false,0,0,1,5,0,2,429,0,6,98
89,1,3,652,9,TURNING_LEFT,false,0,0,1,5,0,2,429,0,6,98
90,1,3,667,15,USED_BOOST,true,5,0,1,6,0,2,429,0,7,114
91,1,3,682,9,HIT_MUD,false,0,1,0,6,0,2,429,0,7,115
92,1,2,690,9,TURNING_LEFT,false,0,1,0,6,0,2,429,0,7,115
93,1,2,699,9,USED_OIL,false,0,1,0,5,0,2,429,0,7,119
94,1,2,708,9,USED_OIL,false,0,1,0,4,0,2,429,0,7,123
95,1,2,717,9,USED_OIL,false,0,1,1,4,0,2,429,1,7,139
96,1,2,726,9,USED_BOOST,true,5,1,0,4,0,2,429,1,7,143
97,1,2,735,9,USED_TWEET,true,4,1,0,5,0,2,551,0,7,151
98,1,2,744,9,ACCELERATING,true,3,1,1,5,0,2,551,1,8,163
99,1,2,753,9,USED_BOOST,true,5,1,0,5,1,2,551,1,8,171
100,1,2,762,9,USED_TWEET,true,4,1,0,5,1,1,572,0,9,179
101,1,2,771,3,HIT_WALL,false,0,3,0,5,1,1,572,0,9,174
102,1,2,771,3,FIXED_CAR,false,0,1,0,5,1,1,572,0,9,174
103,1,2,777,6,ACCELERATING,false,0,1,0,5,1,1,572,0,10,178
104,1,2,783,6,USED_OIL,false,0,1,0,4,2,1,572,0,10,186
105,1,2,791,6,HIT_MUD,false,0,2,0,4,2,1,572,0,10,183
106,1,2,791,6,FIXED_CAR,false,0,0,0,4,2,1,572,0,10,183
107,1,2,797,6,USED_LIZARD,false,0,0,0,4,1,1,572,0,10,183
108,1,2,803,6,USED_OIL,false,0,0,0,3,1,1,572,0,10,187
109,1,2,809,6,USED_OIL,false,0,0,0,2,1,1,572,0,10,191
110,1,2,815,6,USED_LIZARD,false,0,0,0,2,0,1,572,0,10,191
111,1,2,821,6,USED_OIL,false,0,0,0,1,0,1,572,0,10,195
112,1,2,829,8,ACCELERATING,false,0,0,0,1,0,1,572,1,10,199
113,1,2,837,3,HIT_WALL,false,0,2,0,1,0,1,627,0,10,198
114,1,2,837,3,FIXED_CAR,false,0,0,0,1,0,1,627,0,10,198
115,1,2,843,6,ACCELERATING,false,0,0,0,1,1,1,627,0,10,202
116,1,2,851,8,ACCELERATING,false,0,0,0,1,1,1,627,0,10,202
117,1,2,859,8,USED_OIL,false,0,0,0,0,2,1,627,0,10,210
118,1,2,867,8,USED_LIZARD,false,0,0,0,0,1,1,627,0,10,210
119,1,2,876,9,ACCELERATING,false,0,0,1,0,1,1,627,0,10,214
120,1,2,885,9,USED_LIZARD,false,0,0,1,0,0,1,627,0,10,214
121,1,2,900,3,HIT_WALL,false,0,2,0,0,0,1,627,0,10,213
122,1,2,900,3,FIXED_CAR,false,0,0,0,0,0,1,627,0,10,213
123,1,2,906,6,ACCELERATING,false,0,0,0,0,1,1,627,0,10,217
124,1,2,914,8,ACCELERATING,false,0,0,1,0,1,1,627,0,10,221
125,1,2,929,15,USED_BOOST,true,5,0,0,1,1,1,627,0,10,229
126,1,2,944,15,USED_LIZARD,true,4,0,0,1,0,1,627,0,10,229
127,1,2,959,15,ACCELERATING,true,3,0,0,1,0,1,627,0,10,229
128,1,2,974,15,ACCELERATING,true,2,0,0,1,0,1,627,0,10,229
129,1,2,989,15,ACCELERATING,true,1,0,0,2,0,1,627,1,10,237
130,1,2,998,9,USED_TWEET,false,0,0,0,3,0,3,716,0,10,245
131,1,2,1007,9,USED_OIL,false,0,0,0,2,0,3,716,0,10,249
132,1,2,1016,9,USED_OIL,false,0,0,0,1,0,3,716,0,10,253
133,1,2,1025,9,USED_OIL,false,0,0,0,0,0,3,716,1,10,261
134,1,3,1033,9,TURNING_RIGHT,false,0,0,0,0,0,3,716,2,10,265
135,1,3,1042,9,USED_TWEET,false,0,0,0,0,0,2,751,1,10,269
136,1,3,1051,9,USED_TWEET,false,0,0,1,0,0,2,760,0,10,277
137,1,3,1066,15,USED_BOOST,true,5,0,0,0,0,2,760,1,10,285
138,1,3,1081,15,USED_TWEET,true,4,0,1,1,0,3,777,0,10,297
139,1,2,1095,15,TURNING_LEFT,true,3,0,1,1,0,3,777,0,11,301
140,1,2,1110,15,USED_BOOST,true,5,0,0,1,0,3,777,1,12,313
141,1,2,1125,15,USED_TWEET,true,4,0,1,1,0,2,797,0,12,321
142,1,2,1140,3,HIT_MUD,false,0,4,0,1,0,2,797,1,12,318
143,1,2,1140,3,FIXED_CAR,false,0,2,0,1,0,2,797,1,12,318
144,1,2,1140,3,FIXED_CAR,false,0,0,0,1,0,2,797,1,12,318
145,1,2,1146,6,ACCELERATING,false,0,0,0,1,0,2,797,1,12,318
146,1,2,1152,6,USED_TWEET,false,0,0,0,1,0,2,817,0,12,322
147,1,2,1160,8,ACCELERATING,false,0,0,0,1,0,2,817,0,12,322
148,1,2,1169,9,ACCELERATING,false,0,0,0,1,0,2,817,0,12,322
149,1,2,1178,9,ACCELERATING,false,0,0,2,1,0,2,817,0,12,330
150,1,2,1193,15,USED_BOOST,true,5,0,1,1,0,2,817,0,12,334
151,1,2,1208,15,USED_BOOST,true,5,0,0,1,0,2,817,0,13,342
152,1,1,1222,15,TURNING_LEFT,true,4,0,1,1,0,2,817,0,13,346
153,1,1,1237,15,USED_BOOST,true,5,0,1,1,0,2,817,0,14,358
154,1,1,1252,15,USED_BOOST,true,5,0,0,1,1,2,817,0,14,366
155,1,1,1267,15,ACCELERATING,true,4,0,0,1,1,2,817,1,14,370
156,1,1,1282,15,USED_TWEET,true,3,0,0,1,1,3,904,0,14,374
157,1,1,1297,15,ACCELERATING,true,2,0,0,1,1,3,904,0,15,378
158,1,1,1312,15,ACCELERATING,true,1,0,0,1,1,3,904,1,15,382
159,1,1,1321,9,USED_TWEET,false,0,0,0,1,1,3,907,0,15,386
160,1,1,1330,9,ACCELERATING,false,0,0,0,1,1,3,907,0,15,386
161,1,1,1339,9,ACCELERATING,false,0,0,0,1,1,3,907,0,15,386
162,1,1,1348,9,ACCELERATING,false,0,0,0,1,1,3,907,0,15,386
163,1,1,1357,9,ACCELERATING,false,0,0,0,2,1,3,907,0,15,390
164,1,1,1366,9,ACCELERATING,false,0,0,0,2,1,3,907,0,15,390
165,1,1,1375,9,ACCELERATING,false,0,0,0,2,1,3,907,0,15,390
166,1,1,1384,9,ACCELERATING,false,0,0,0,2,1,3,907,1,15,394
167,1,1,1393,9,USED_TWEET,false,0,0,0,2,1,2,972,0,15,398
168,1,1,1402,9,ACCELERATING,false,0,0,0,2,1,2,972,0,15,398
169,1,1,1411,9,USED_LIZARD,false,0,0,0,2,0,2,972,0,15,398
170,1,1,1420,9,USED_OIL,false,0,0,0,1,0,2,972,0,15,402
171,1,1,1429,9,ACCELERATING,false,0,0,0,2,0,2,972,0,16,410
172,1,1,1438,9,ACCELERATING,false,0,0,0,2,0,2,972,0,16,410
173,1,2,1446,9,TURNING_RIGHT,false,0,0,0,2,0,2,972,0,16,410
174,1,2,1455,9,USED_OIL,false,0,0,0,1,0,2,972,0,16,414
175,1,3,1463,9,TURNING_RIGHT,false,0,0,0,2,0,2,972,0,16,418
176,1,3,1472,9,ACCELERATING,false,0,0,0,2,0,2,972,0,16,418
177,1,3,1481,9,USED_OIL,false,0,0,0,1,0,2,972,0,16,422
178,1,3,1490,9,USED_OIL,false,0,0,0,0,0,2,972,0,16,426
179,1,3,1499,9,ACCELERATING,false,0,0,0,1,0,2,972,0,16,430
