Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
25,1,1,172,6,ACCELERATING,false,0,3,4,2,2,,,1,2,35
26,1,1,178,6,ACCELERATING,false,0,3,4,2,2,,,1,2,35
27,1,1,184,6,ACCELERATING,false,0,3,4,2,2,,,1,2,35
28,1,1,190,6,ACCELERATING,false,0,3,4,2,2,,,1,2,35
29,1,1,195,3,HIT_MUD,false,0,4,4,2,3,,,1,2,36
30,1,1,198,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
31,1,1,201,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
32,1,1,204,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
33,1,1,207,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
34,1,1,210,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
35,1,1,213,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
36,1,1,216,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
37,1,1,219,3,ACCELERATING,false,0,4,4,3,3,,,1,3,44
38,1,1,221,0,HIT_MUD,false,0,5,4,3,3,,,1,3,41
39,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
40,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
41,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
42,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
43,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
44,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
45,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
46,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
47,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
48,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
49,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
50,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
51,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
52,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
53,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
54,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
55,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
56,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
57,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
58,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
59,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
60,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
61,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
62,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
63,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
64,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
65,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
66,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
67,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
68,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
69,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
70,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
71,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
72,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
73,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
74,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
75,1,1,221,0,ACCELERATING,false,0,5,4,3,3,,,1,3,41
