Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
129,2,3,869,9,ACCELERATING,false,0,1,0,8,3,3,750,0,0,156
130,2,3,878,9,ACCELERATING,false,0,1,0,8,3,3,750,0,0,156
131,2,3,887,8,HIT_MUD,false,0,2,0,8,2,3,750,0,0,153
132,2,3,895,6,HIT_MUD,false,0,3,0,8,1,3,750,0,0,150
133,2,3,901,6,USED_LIZARD,false,0,3,0,8,0,3,750,0,0,150
134,2,3,901,6,FIXED_CAR,false,0,1,0,8,0,3,750,0,0,150
135,2,3,907,3,HIT_CYBER_TRUCK,false,0,3,0,8,0,3,750,0,0,143
136,2,3,907,3,FIXED_CAR,false,0,1,0,8,0,3,750,0,0,143
137,2,3,913,6,ACCELERATING,false,0,1,0,8,0,3,750,0,0,143
138,2,4,918,6,TURNING_RIGHT,false,0,1,0,8,0,3,750,0,0,143
139,2,3,923,3,HIT_OIL,false,0,2,0,9,0,3,750,0,0,143
140,2,3,923,3,FIXED_CAR,false,0,0,0,9,0,3,750,0,0,143
141,2,3,929,6,ACCELERATING,false,0,0,0,9,1,3,750,0,1,151
142,2,3,935,6,USED_EMP,false,0,0,0,9,1,3,750,0,0,155
143,2,3,943,8,ACCELERATING,false,0,0,0,9,1,3,750,0,0,155
144,2,3,952,9,ACCELERATING,false,0,0,0,9,1,3,750,0,0,155
145,2,3,961,9,ACCELERATING,false,0,0,0,9,1,3,750,0,0,155
146,2,3,970,9,ACCELERATING,false,0,0,0,9,1,3,750,1,0,159
147,2,3,979,9,USED_TWEET,false,0,0,0,9,1,3,1054,0,0,163
148,2,3,988,9,USED_LIZARD,false,0,0,0,9,0,3,1054,0,0,163
149,2,3,997,9,ACCELERATING,false,0,0,0,9,0,3,1054,0,0,163
150,2,4,1005,6,HIT_MUD,false,0,2,0,9,0,3,1054,0,0,157
151,2,3,1010,6,TURNING_LEFT,false,0,2,0,10,0,3,1054,0,0,161
152,2,3,1010,6,FIXED_CAR,false,0,0,0,10,0,3,1054,0,0,161
153,2,3,1018,8,ACCELERATING,false,0,0,0,10,0,3,1054,0,0,161
154,2,4,1025,8,TURNING_RIGHT,false,0,0,0,10,0,3,1054,0,0,161
155,2,4,1034,9,ACCELERATING,false,0,0,0,10,0,3,1054,0,0,161
156,2,3,1042,8,HIT_MUD,false,0,1,0,10,0,3,1054,0,0,158
157,2,4,1049,8,TURNING_RIGHT,false,0,1,0,10,0,3,1054,0,0,158
158,2,4,1058,8,HIT_MUD,false,0,2,0,10,1,3,1054,1,0,163
159,2,4,1066,3,HIT_WALL,false,0,4,0,10,0,3,1054,1,0,158
160,2,3,1068,3,TURNING_LEFT,false,0,4,0,10,0,3,1054,1,0,158
161,2,2,1070,3,TURNING_LEFT,false,0,4,0,10,0,3,1054,2,0,162
162,2,2,1070,3,FIXED_CAR,false,0,2,0,10,0,3,1054,2,0,162
163,2,2,1070,3,FIXED_CAR,false,0,0,0,10,0,3,1054,2,0,162
164,2,2,1073,3,USED_TWEET,false,0,0,0,10,0,3,1160,1,0,166
165,2,2,1076,3,USED_TWEET,false,0,0,0,10,0,3,1170,0,0,170
166,2,2,1082,6,ACCELERATING,false,0,0,1,10,0,3,1170,0,0,174
167,2,2,1097,15,USED_BOOST,true,5,0,0,11,0,3,1170,0,0,182
168,2,2,1112,15,ACCELERATING,true,4,0,0,11,0,3,1170,0,0,182
169,2,2,1127,15,ACCELERATING,true,3,0,0,12,0,3,1170,0,0,186
170,2,2,1142,9,HIT_MUD,false,0,1,0,12,0,3,1170,1,1,191
171,2,3,1150,9,TURNING_RIGHT,false,0,1,0,12,0,3,1170,1,1,191
172,2,3,1159,9,USED_EMP,false,0,1,0,12,0,3,1170,1,1,199
173,2,3,1159,3,HIT_CYBER_TRUCK,false,0,3,0,12,0,3,1170,1,0,196
174,2,3,1159,3,FIXED_CAR,false,0,1,0,12,0,3,1170,1,0,196
175,2,3,1162,3,USED_TWEET,false,0,1,0,12,0,3,1215,0,0,200
176,2,3,1168,6,ACCELERATING,false,0,1,0,12,0,3,1215,0,0,200
177,2,3,1176,8,ACCELERATING,false,0,1,1,12,0,3,1215,0,0,204
178,2,3,1185,9,USED_BOOST,true,5,1,0,12,0,3,1215,0,0,208
179,2,3,1194,9,ACCELERATING,true,4,1,0,12,1,3,1215,1,0,216
180,2,3,1203,8,HIT_MUD,false,0,2,0,12,0,3,1215,1,0,213
181,2,4,1210,8,TURNING_RIGHT,false,0,2,0,12,0,3,1215,1,0,213
182,2,3,1217,8,TURNING_LEFT,false,0,2,0,12,0,3,1215,1,0,213
183,2,2,1224,8,TURNING_LEFT,false,0,2,1,12,1,3,1215,1,0,221
184,2,2,1224,8,FIXED_CAR,false,0,0,1,12,1,3,1215,1,0,221
185,2,2,1239,15,USED_BOOST,true,5,0,1,12,1,3,1215,1,0,229
186,2,2,1254,15,USED_BOOST,true,5,0,0,12,1,3,1215,1,0,233
187,2,2,1269,15,USED_LIZARD,true,4,0,0,12,0,3,1215,1,0,233
188,2,2,1284,6,HIT_MUD,false,0,3,0,12,0,3,1290,0,0,228
189,2,1,1289,6,TURNING_LEFT,false,0,3,1,12,0,3,1290,0,0,232
190,2,1,1289,6,FIXED_CAR,false,0,1,1,12,0,3,1290,0,0,232
191,2,1,1298,9,USED_BOOST,true,5,1,1,12,0,3,1290,0,0,240
192,2,2,1306,8,HIT_MUD,false,0,2,1,12,0,3,1290,0,0,237
193,2,2,1314,6,HIT_MUD,false,0,3,1,12,0,3,1290,0,0,234
194,2,2,1314,6,FIXED_CAR,false,0,1,1,12,0,3,1290,0,0,234
195,2,2,1323,9,USED_BOOST,true,5,1,1,12,0,3,1290,0,0,242
196,2,2,1332,9,USED_BOOST,true,5,1,0,12,0,3,1290,0,0,246
197,2,2,1341,9,ACCELERATING,true,4,1,2,12,0,3,1290,0,0,254
198,2,1,1349,9,TURNING_LEFT,true,3,1,2,13,0,3,1290,0,0,258
199,2,1,1358,8,HIT_MUD,false,0,2,2,13,0,3,1290,0,0,255
200,2,2,1365,6,HIT_MUD,false,0,3,2,13,0,3,1290,0,0,252
201,2,3,1370,6,TURNING_RIGHT,false,0,3,2,13,0,3,1290,0,0,252
202,2,3,1370,6,FIXED_CAR,false,0,1,2,13,0,3,1290,0,0,252
203,2,3,1379,9,USED_BOOST,true,5,1,1,13,0,3,1290,0,0,256
204,2,3,1388,9,USED_BOOST,true,5,1,0,13,1,3,1290,0,0,264
205,2,3,1397,9,ACCELERATING,true,4,1,0,13,2,3,1290,1,0,272
206,2,3,1406,9,USED_TWEET,true,3,1,0,14,2,2,1423,0,1,284
207,2,3,1415,9,USED_EMP,true,2,1,0,14,2,2,1423,0,0,288
208,2,3,1424,9,ACCELERATING,true,1,1,0,14,2,2,1423,0,0,288
209,2,3,1433,9,USED_LIZARD,false,0,1,0,14,1,2,1423,0,0,288
210,2,3,1442,9,USED_LIZARD,false,0,1,1,14,0,2,1423,0,0,292
211,2,4,1450,9,TURNING_RIGHT,false,0,1,1,14,0,2,1423,0,1,296
212,2,4,1459,9,USED_BOOST,true,5,1,0,15,0,2,1423,0,1,304
213,2,3,1467,9,TURNING_LEFT,true,4,1,0,15,0,2,1423,0,1,304
214,2,3,1467,3,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,297
215,2,3,1467,3,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,290
216,2,3,1472,6,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,290
217,2,3,1480,8,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,290
218,2,3,1480,3,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,283
219,2,3,1480,3,ACCELERATING,false,0,1,0,15,0,2,1423,0,1,276
220,2,3,1483,3,USED_EMP,false,0,1,0,16,0,2,1423,0,0,284
221,2,3,1489,6,ACCELERATING,false,0,1,0,16,0,2,1423,0,0,284
222,2,3,1497,8,ACCELERATING,false,0,1,0,17,0,2,1423,0,0,288
